ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-02-27,452.4510578932454,96.73323423762747,613.9190981323685,452.4510578932454,452.4510578932454,-95.20598078454674,-95.20598078454674,-95.20598078454674,-49.44006637505119,-49.44006637505119,-49.44006637505119,-45.76591440949557,-45.76591440949557,-45.76591440949557,0.0,0.0,0.0,357.24507710869864
2023-02-28,452.4898938804537,103.50967168582333,585.4935033748441,452.4898938804537,452.4898938804537,-113.45702533560394,-113.45702533560394,-113.45702533560394,-59.74853553903484,-59.74853553903484,-59.74853553903484,-53.7084897965691,-53.7084897965691,-53.7084897965691,0.0,0.0,0.0,339.03286854484975
2023-03-01,452.528729867662,111.15719391802293,602.4783903548067,452.528729867662,452.528729867662,-102.91002429114609,-102.91002429114609,-102.91002429114609,-43.18502773657051,-43.18502773657051,-43.18502773657051,-59.72499655457557,-59.72499655457557,-59.72499655457557,0.0,0.0,0.0,349.6187055765159
2023-03-02,452.5675658548703,72.7539226946129,567.2406725958273,452.5675658548703,452.5675658548703,-124.60335753898067,-124.60335753898067,-124.60335753898067,-60.69925304231728,-60.69925304231728,-60.69925304231728,-63.904104496663365,-63.904104496663365,-63.904104496663365,0.0,0.0,0.0,327.9642083158896
2023-03-03,452.6064018420786,130.43345692110472,627.3538779959474,452.6064018420786,452.6064018420786,-72.63058344564111,-72.63058344564111,-72.63058344564111,-6.269982582542735,-6.269982582542735,-6.269982582542735,-66.36060086309836,-66.36060086309836,-66.36060086309836,0.0,0.0,0.0,379.9758183964375
2023-03-04,452.6452378292869,264.29480207643064,744.6399800710851,452.6452378292869,452.6452378292869,52.21236516760405,52.21236516760405,52.21236516760405,119.44434641503534,119.44434641503534,119.44434641503534,-67.23198124743129,-67.23198124743129,-67.23198124743129,0.0,0.0,0.0,504.85760299689093
2023-03-05,452.6840738164952,253.7137412438982,723.0321254163282,452.6840738164952,452.6840738164952,33.22377566511837,33.22377566511837,33.22377566511837,99.89851886001183,99.89851886001183,99.89851886001183,-66.67474319489347,-66.67474319489347,-66.67474319489347,0.0,0.0,0.0,485.90784948161354
2023-03-06,452.7229098037035,81.6821632847002,555.1610587046957,452.7229098037035,452.7229098037035,-114.30053926327373,-114.30053926327373,-114.30053926327373,-49.440066374719954,-49.440066374719954,-49.440066374719954,-64.86047288855379,-64.86047288855379,-64.86047288855379,0.0,0.0,0.0,338.42237054042977
2023-03-07,452.7617457909118,98.99781170735103,577.6997230329883,452.7617457909118,452.7617457909118,-121.72035203474948,-121.72035203474948,-121.72035203474948,-59.7485355389989,-59.7485355389989,-59.7485355389989,-61.97181649575057,-61.97181649575057,-61.97181649575057,0.0,0.0,0.0,331.0413937561623
2023-03-08,452.80058177812015,92.07320714792459,591.6435331908448,452.80058177812015,452.80058177812015,-101.38345444561028,-101.38345444561028,-101.38345444561028,-43.18502773653574,-43.18502773653574,-43.18502773653574,-58.198426709074525,-58.198426709074525,-58.198426709074525,0.0,0.0,0.0,351.41712733250984
2023-03-09,452.83941776532845,93.53190831809867,561.0271257627863,452.83941776532845,452.83941776532845,-114.43222492898431,-114.43222492898431,-114.43222492898431,-60.69925304238136,-60.69925304238136,-60.69925304238136,-53.73297188660294,-53.73297188660294,-53.73297188660294,0.0,0.0,0.0,338.40719283634417
2023-03-10,452.87825375253675,136.91315530379018,656.6846279340749,452.87825375253675,452.87825375253675,-55.03727270067722,-55.03727270067722,-55.03727270067722,-6.269982582437976,-6.269982582437976,-6.269982582437976,-48.767290118239245,-48.767290118239245,-48.767290118239245,0.0,0.0,0.0,397.84098105185956
2023-03-11,452.91708973974505,289.0775036452724,772.40575477591,452.91708973974505,452.91708973974505,75.95558269670515,75.95558269670515,75.95558269670515,119.4443464147617,119.4443464147617,119.4443464147617,-43.488763718056546,-43.488763718056546,-43.488763718056546,0.0,0.0,0.0,528.8726724364502
2023-03-12,452.95592572695335,267.62612488774226,767.8988671980783,452.95592572695335,452.95592572695335,61.821537565452374,61.821537565452374,61.821537565452374,99.89851885989684,99.89851885989684,99.89851885989684,-38.076981294444465,-38.076981294444465,-38.076981294444465,0.0,0.0,0.0,514.7774632924057
2023-03-13,452.99476171416165,120.02773402807627,618.7569209230264,452.99476171416165,452.99476171416165,-82.14081132107985,-82.14081132107985,-82.14081132107985,-49.44006637479622,-49.44006637479622,-49.44006637479622,-32.70074494628362,-32.70074494628362,-32.70074494628362,0.0,0.0,0.0,370.8539503930818
2023-03-14,453.03359770137,115.17417268506178,606.2980431163916,453.03359770137,453.03359770137,-87.26400509787666,-87.26400509787666,-87.26400509787666,-59.74853553897482,-59.74853553897482,-59.74853553897482,-27.515469558901838,-27.515469558901838,-27.515469558901838,0.0,0.0,0.0,365.7695926034934
2023-03-15,453.0724336885783,159.26676640445962,635.6091268113976,453.0724336885783,453.0724336885783,-65.84603766976129,-65.84603766976129,-65.84603766976129,-43.18502773656379,-43.18502773656379,-43.18502773656379,-22.661009933197498,-22.661009933197498,-22.661009933197498,0.0,0.0,0.0,387.226396018817
2023-03-16,453.1112696757866,147.34992458458646,613.8223061318962,453.1112696757866,453.1112696757866,-78.95919291913178,-78.95919291913178,-78.95919291913178,-60.69925304235601,-60.69925304235601,-60.69925304235601,-18.259939876775753,-18.259939876775753,-18.259939876775753,0.0,0.0,0.0,374.1520767566548
2023-03-17,453.1501056629949,189.66200082267747,679.6433712857423,453.1501056629949,453.1501056629949,-20.68627831425635,-20.68627831425635,-20.68627831425635,-6.269982582333209,-6.269982582333209,-6.269982582333209,-14.416295731923137,-14.416295731923137,-14.416295731923137,0.0,0.0,0.0,432.46382734873856
2023-03-18,453.1889416502033,311.959864724569,811.2155717689251,453.1889416502033,453.1889416502033,108.2295610157759,108.2295610157759,108.2295610157759,119.44434641485408,119.44434641485408,119.44434641485408,-11.214785399078181,-11.214785399078181,-11.214785399078181,0.0,0.0,0.0,561.4185026659792
2023-03-19,453.2277776374116,309.69373566256434,774.9277699299518,453.2277776374116,453.2277776374116,91.17806583783631,91.17806583783631,91.17806583783631,99.89851885984167,99.89851885984167,99.89851885984167,-8.720453022005366,-8.720453022005366,-8.720453022005366,0.0,0.0,0.0,544.4058434752479
2023-03-20,453.2666136246199,135.40308085329397,627.1790827438444,453.2666136246199,453.2666136246199,-56.418845756498214,-56.418845756498214,-56.418845756498214,-49.440066374882505,-49.440066374882505,-49.440066374882505,-6.978779381615714,-6.978779381615714,-6.978779381615714,0.0,0.0,0.0,396.84776786812165
2023-03-21,453.3054496118282,176.2221035965628,634.3803980626602,453.3054496118282,453.3054496118282,-65.76472446458853,-65.76472446458853,-65.76472446458853,-59.74853553895074,-59.74853553895074,-59.74853553895074,-6.016188925637778,-6.016188925637778,-6.016188925637778,0.0,0.0,0.0,387.54072514723964
2023-03-22,453.3442855990365,176.63977668365595,656.1218449781314,453.3442855990365,453.3442855990365,-49.025954164583766,-49.025954164583766,-49.025954164583766,-43.185027736539574,-43.185027736539574,-43.185027736539574,-5.840926428044182,-5.840926428044182,-5.840926428044182,0.0,0.0,0.0,404.3183314344527
2023-03-23,453.3831215862448,152.88589276798558,627.4236057764592,453.3831215862448,453.3831215862448,-67.14351271731573,-67.14351271731573,-67.14351271731573,-60.69925304233066,-60.69925304233066,-60.69925304233066,-6.4442596749850605,-6.4442596749850605,-6.4442596749850605,0.0,0.0,0.0,386.23960886892905
2023-03-24,453.4219575734531,196.77938077902897,681.27707575086,453.4219575734531,453.4219575734531,-14.07194200269945,-14.07194200269945,-14.07194200269945,-6.26998258227762,-6.26998258227762,-6.26998258227762,-7.801959420421829,-7.801959420421829,-7.801959420421829,0.0,0.0,0.0,439.3500155707536
2023-03-25,453.46079356066144,322.9201696327425,827.3639929920962,453.46079356066144,453.46079356066144,109.56834220737794,109.56834220737794,109.56834220737794,119.4443464149026,119.4443464149026,119.4443464149026,-9.87600420752465,-9.87600420752465,-9.87600420752465,0.0,0.0,0.0,563.0291357680394
2023-03-26,453.49962954786974,296.82338399983877,776.4157160196178,453.49962954786974,453.49962954786974,87.28206332685521,87.28206332685521,87.28206332685521,99.8985188597267,99.8985188597267,99.8985188597267,-12.6164555328715,-12.6164555328715,-12.6164555328715,0.0,0.0,0.0,540.781692874725
2023-03-27,453.5384655350781,159.73051588902877,633.8081108389931,453.5384655350781,453.5384655350781,-65.40351459199825,-65.40351459199825,-65.40351459199825,-49.44006637454127,-49.44006637454127,-49.44006637454127,-15.963448217456982,-15.963448217456982,-15.963448217456982,0.0,0.0,0.0,388.13495094307984
2023-03-28,453.5773015222864,141.9618623786238,620.4519872882058,453.5773015222864,453.5773015222864,-79.59777721817926,-79.59777721817926,-79.59777721817926,-59.748535538926674,-59.748535538926674,-59.748535538926674,-19.849241679252597,-19.849241679252597,-19.849241679252597,0.0,0.0,0.0,373.97952430410714
2023-03-29,453.6161375094947,143.22923282318033,628.0774589004187,453.6161375094947,453.6161375094947,-67.38530771545302,-67.38530771545302,-67.38530771545302,-43.185027736567626,-43.185027736567626,-43.185027736567626,-24.2002799788854,-24.2002799788854,-24.2002799788854,0.0,0.0,0.0,386.2308297940417
2023-03-30,453.654973496703,124.23888641748378,592.1412031691292,453.654973496703,453.654973496703,-89.638464943882,-89.638464943882,-89.638464943882,-60.69925304234416,-60.69925304234416,-60.69925304234416,-28.93921190153784,-28.93921190153784,-28.93921190153784,0.0,0.0,0.0,364.016508552821
2023-03-31,453.6938094839113,172.58241875670976,655.842210287269,453.6938094839113,453.6938094839113,-40.256809368288444,-40.256809368288444,-40.256809368288444,-6.269982582123684,-6.269982582123684,-6.269982582123684,-33.986826786164755,-33.986826786164755,-33.986826786164755,0.0,0.0,0.0,413.4370001156229
2023-04-01,453.7326454711196,286.56831614325347,787.5001505813991,453.7326454711196,453.7326454711196,80.1804792775034,80.1804792775034,80.1804792775034,119.44434641495108,119.44434641495108,119.44434641495108,-39.263867137447704,-39.263867137447704,-39.263867137447704,0.0,0.0,0.0,533.913124748623
2023-04-02,453.7714814583279,268.02106111163516,749.2416051340268,453.7714814583279,453.7714814583279,55.205833799239244,55.205833799239244,55.205833799239244,99.89851886014768,99.89851886014768,99.89851886014768,-44.692685060908424,-44.692685060908424,-44.692685060908424,0.0,0.0,0.0,508.97731525756717
2023-04-03,453.8103174455362,108.76485938206712,593.8092888887969,453.8103174455362,453.8103174455362,-99.63878241603454,-99.63878241603454,-99.63878241603454,-49.44006637461754,-49.44006637461754,-49.44006637461754,-50.19871604141699,-50.19871604141699,-50.19871604141699,0.0,0.0,0.0,354.1715350295017
2023-04-04,453.8491534327445,113.37698465750336,567.1002934966479,453.8491534327445,453.8491534327445,-115.46028587073633,-115.46028587073633,-115.46028587073633,-59.74853553889071,-59.74853553889071,-59.74853553889071,-55.7117503318456,-55.7117503318456,-55.7117503318456,0.0,0.0,0.0,338.38886756200816
2023-04-05,453.8879894199528,115.89805690727975,582.0308536032932,453.8879894199528,453.8879894199528,-104.35201676348086,-104.35201676348086,-104.35201676348086,-43.18502773656425,-43.18502773656425,-43.18502773656425,-61.166989026916625,-61.166989026916625,-61.166989026916625,0.0,0.0,0.0,349.5359726564719
2023-04-06,453.9268254071612,79.15154159534565,575.4294752450975,453.9268254071612,453.9268254071612,-127.20513161184455,-127.20513161184455,-127.20513161184455,-60.6992530423188,-60.6992530423188,-60.6992530423188,-66.50587856952575,-66.50587856952575,-66.50587856952575,0.0,0.0,0.0,326.72169379531664
2023-04-07,453.9656613943695,123.68153755075247,617.4565416694749,453.9656613943695,453.9656613943695,-77.94670637608397,-77.94670637608397,-77.94670637608397,-6.269982582583426,-6.269982582583426,-6.269982582583426,-71.67672379350054,-71.67672379350054,-71.67672379350054,0.0,0.0,0.0,376.0189550182855
2023-04-08,454.0044973815778,244.56338947033558,736.3325105890751,454.0044973815778,454.0044973815778,42.80926093477384,42.80926093477384,42.80926093477384,119.44434641499961,119.44434641499961,119.44434641499961,-76.63508548022577,-76.63508548022577,-76.63508548022577,0.0,0.0,0.0,496.8137583163516
2023-04-09,454.04333336878614,218.28770439416377,725.2257660152418,454.04333336878614,454.04333336878614,18.554545195804913,18.554545195804913,18.554545195804913,99.8985188600626,99.8985188600626,99.8985188600626,-81.34397366425767,-81.34397366425767,-81.34397366425767,0.0,0.0,0.0,472.59787856459104
2023-04-10,454.08216935599444,65.40354525266851,565.5963245366322,454.08216935599444,454.08216935599444,-135.21391881713495,-135.21391881713495,-135.21391881713495,-49.440066374683795,-49.440066374683795,-49.440066374683795,-85.77385244245119,-85.77385244245119,-85.77385244245119,0.0,0.0,0.0,318.86825053885946
2023-04-11,454.12100534320274,62.45728778045961,550.2903494583147,454.12100534320274,454.12100534320274,-149.65101128330326,-149.65101128330326,-149.65101128330326,-59.74853553887853,-59.74853553887853,-59.74853553887853,-89.90247574442478,-89.90247574442478,-89.90247574442478,0.0,0.0,0.0,304.4699940598995
2023-04-12,454.15984133041104,76.91742034407645,539.8592689766492,454.15984133041104,454.15984133041104,-136.89960408709865,-136.89960408709865,-136.89960408709865,-43.18502773656089,-43.18502773656089,-43.18502773656089,-93.71457635053777,-93.71457635053777,-93.71457635053777,0.0,0.0,0.0,317.2602372433124
2023-04-13,454.19867731761934,59.62296804291408,562.2112158796139,454.19867731761934,454.19867731761934,-157.90068541238048,-157.90068541238048,-157.90068541238048,-60.6992530423829,-60.6992530423829,-60.6992530423829,-97.20143236999758,-97.20143236999758,-97.20143236999758,0.0,0.0,0.0,296.29799190523886
2023-04-14,454.23751330482764,97.34012203769913,585.7391238650863,454.23751330482764,454.23751330482764,-106.63031900781145,-106.63031900781145,-106.63031900781145,-6.269982582478659,-6.269982582478659,-6.269982582478659,-100.36033642533279,-100.36033642533279,-100.36033642533279,0.0,0.0,0.0,347.6071942970162
2023-04-15,454.276349292036,217.9056185288614,716.9935346659678,454.276349292036,454.276349292036,16.250353459353246,16.250353459353246,16.250353459353246,119.44434641509199,119.44434641509199,119.44434641509199,-103.19399295573875,-103.19399295573875,-103.19399295573875,0.0,0.0,0.0,470.5267027513892
2023-04-16,454.3151852792443,197.62685235461583,663.6366474098776,454.3151852792443,454.3151852792443,-5.8113495535621835,-5.8113495535621835,-5.8113495535621835,99.89851885997751,99.89851885997751,99.89851885997751,-105.70986841353971,-105.70986841353971,-105.70986841353971,0.0,0.0,0.0,448.5038357256821
2023-04-17,454.3540212664526,69.74332159905398,550.6095429885528,454.3540212664526,454.3540212664526,-157.35958413648373,-157.35958413648373,-157.35958413648373,-49.440066374750046,-49.440066374750046,-49.440066374750046,-107.91951776173364,-107.91951776173364,-107.91951776173364,0.0,0.0,0.0,296.9944371299689
2023-04-18,454.3928572536609,42.56180713227668,538.1089703066854,454.3928572536609,454.3928572536609,-169.58644422540578,-169.58644422540578,-169.58644422540578,-59.74853553899006,-59.74853553899006,-59.74853553899006,-109.83790868641574,-109.83790868641574,-109.83790868641574,0.0,0.0,0.0,284.8064130282551
2023-04-19,454.43169324086927,57.91180196529584,530.7783614187153,454.43169324086927,454.43169324086927,-154.66779016585974,-154.66779016585974,-154.66779016585974,-43.18502773655752,-43.18502773655752,-43.18502773655752,-111.4827624293022,-111.4827624293022,-111.4827624293022,0.0,0.0,0.0,299.7639030750095
2023-04-20,454.47052922807757,36.39160160321346,515.1820878678274,454.47052922807757,454.47052922807757,-173.57318028792596,-173.57318028792596,-173.57318028792596,-60.69925304235754,-60.69925304235754,-60.69925304235754,-112.87392724556844,-112.87392724556844,-112.87392724556844,0.0,0.0,0.0,280.8973489401516
2023-04-21,454.50936521528587,95.71533785393434,564.3656360623692,454.50936521528587,454.50936521528587,-120.30277991426533,-120.30277991426533,-120.30277991426533,-6.2699825824230775,-6.2699825824230775,-6.2699825824230775,-114.03279733184225,-114.03279733184225,-114.03279733184225,0.0,0.0,0.0,334.20658530102054
2023-04-22,454.54820120249417,234.94568402937873,690.0417529790552,454.54820120249417,454.54820120249417,4.462559638161096,4.462559638161096,4.462559638161096,119.44434641509662,119.44434641509662,119.44434641509662,-114.98178677693551,-114.98178677693551,-114.98178677693551,0.0,0.0,0.0,459.0107608406553
2023-04-23,454.58703718970247,197.93079138258267,685.1998271824206,454.58703718970247,454.58703718970247,-15.84534593338644,-15.84534593338644,-15.84534593338644,99.8985188603985,99.8985188603985,99.8985188603985,-115.74386479378494,-115.74386479378494,-115.74386479378494,0.0,0.0,0.0,438.741691256316
2023-04-24,454.6258731769108,43.03395046716557,540.0305992999662,454.6258731769108,454.6258731769108,-165.78222168737364,-165.78222168737364,-165.78222168737364,-49.44006637483634,-49.44006637483634,-49.44006637483634,-116.34215531253729,-116.34215531253729,-116.34215531253729,0.0,0.0,0.0,288.84365148953714
2023-04-25,454.66470916411913,24.999636639692117,513.9352543104171,454.66470916411913,454.66470916411913,-176.54813660117205,-176.54813660117205,-176.54813660117205,-59.74853553896597,-59.74853553896597,-59.74853553896597,-116.79960106220604,-116.79960106220604,-116.79960106220604,0.0,0.0,0.0,278.1165725629471
2023-04-26,454.70354515132743,74.53626975638896,538.061540664845,454.70354515132743,454.70354515132743,-160.32371737101067,-160.32371737101067,-160.32371737101067,-43.18502773653332,-43.18502773653332,-43.18502773653332,-117.13868963447736,-117.13868963447736,-117.13868963447736,0.0,0.0,0.0,294.37982778031676
2023-04-27,454.74238113853573,51.3803687582463,522.9819609762071,454.74238113853573,454.74238113853573,-178.08048982929634,-178.08048982929634,-178.08048982929634,-60.6992530423769,-60.6992530423769,-60.6992530423769,-117.38123678691944,-117.38123678691944,-117.38123678691944,0.0,0.0,0.0,276.6618913092394
2023-04-28,454.78121712574404,99.63871106661026,575.390502830807,454.78121712574404,454.78121712574404,-123.81820304176154,-123.81820304176154,-123.81820304176154,-6.269982582367493,-6.269982582367493,-6.269982582367493,-117.54822045939406,-117.54822045939406,-117.54822045939406,0.0,0.0,0.0,330.9630140839825
2023-04-29,454.82005311295234,221.28578727384,679.0378546762794,454.82005311295234,454.82005311295234,1.7846887277055006,1.7846887277055006,1.7846887277055006,119.44434641486686,119.44434641486686,119.44434641486686,-117.65965768716136,-117.65965768716136,-117.65965768716136,0.0,0.0,0.0,456.6047418406578
2023-04-30,454.85888910016064,219.57962160268383,670.7295797598331,454.85888910016064,454.85888910016064,-17.835996950787777,-17.835996950787777,-17.835996950787777,99.89851886031343,99.89851886031343,99.89851886031343,-117.73451581110119,-117.73451581110119,-117.73451581110119,0.0,0.0,0.0,437.02289214937286
2023-05-01,454.89772508736894,28.69795198313225,527.5730316200224,454.89772508736894,454.89772508736894,-167.230715483327,-167.230715483327,-167.230715483327,-49.44006637490259,-49.44006637490259,-49.44006637490259,-117.79064910842439,-117.79064910842439,-117.79064910842439,0.0,0.0,0.0,287.66700960404194
2023-05-02,454.93656107457724,43.08650626699037,539.8574456542918,454.93656107457724,454.93656107457724,-177.59328770860947,-177.59328770860947,-177.59328770860947,-59.74853553893002,-59.74853553893002,-59.74853553893002,-117.84475216967945,-117.84475216967945,-117.84475216967945,0.0,0.0,0.0,277.3432733659678
2023-05-03,454.97539706178554,63.32518242669099,535.0307472051143,454.97539706178554,454.97539706178554,-161.0973497291999,-161.0973497291999,-161.0973497291999,-43.18502773652994,-43.18502773652994,-43.18502773652994,-117.91232199266993,-117.91232199266993,-117.91232199266993,0.0,0.0,0.0,293.87804733258565
2023-05-04,455.01423304899396,27.824449482217442,519.9924885732673,455.01423304899396,455.01423304899396,-178.70687482987262,-178.70687482987262,-178.70687482987262,-60.69925304234568,-60.69925304234568,-60.69925304234568,-118.00762178752697,-118.00762178752697,-118.00762178752697,0.0,0.0,0.0,276.30735821912134
2023-05-05,455.05306903620226,79.10688554302871,582.7135205084418,455.05306903620226,455.05306903620226,-124.41362341045922,-124.41362341045922,-124.41362341045922,-6.269982582213542,-6.269982582213542,-6.269982582213542,-118.14364082824568,-118.14364082824568,-118.14364082824568,0.0,0.0,0.0,330.63944562574306
2023-05-06,455.09190502341056,222.19380114152693,719.7102530529336,455.09190502341056,455.09190502341056,1.112300160079884,1.112300160079884,1.112300160079884,119.44434641491534,119.44434641491534,119.44434641491534,-118.33204625483546,-118.33204625483546,-118.33204625483546,0.0,0.0,0.0,456.20420518349044
2023-05-07,455.13074101061886,199.22217248544675,676.7700696238109,455.13074101061886,455.13074101061886,-18.68460558828481,-18.68460558828481,-18.68460558828481,99.89851886019842,99.89851886019842,99.89851886019842,-118.58312444848323,-118.58312444848323,-118.58312444848323,0.0,0.0,0.0,436.44613542233407
2023-05-08,455.16957699782716,38.49619281263395,517.5024921335646,455.16957699782716,455.16957699782716,-168.3457777500624,-168.3457777500624,-168.3457777500624,-49.44006637497886,-49.44006637497886,-49.44006637497886,-118.90571137508358,-118.90571137508358,-118.90571137508358,0.0,0.0,0.0,286.8237992477648
2023-05-09,455.20841298503547,25.442173290246338,535.5563927523286,455.20841298503547,455.20841298503547,-179.05564857212002,-179.05564857212002,-179.05564857212002,-59.748535538894075,-59.748535538894075,-59.748535538894075,-119.30711303322595,-119.30711303322595,-119.30711303322595,0.0,0.0,0.0,276.1527644129154
2023-05-10,455.24724897224377,48.563615009792095,524.7548566083656,455.24724897224377,455.24724897224377,-162.9780465034035,-162.9780465034035,-162.9780465034035,-43.18502773655799,-43.18502773655799,-43.18502773655799,-119.79301876684552,-119.79301876684552,-119.79301876684552,0.0,0.0,0.0,292.26920246884026
2023-05-11,455.28608495945207,35.41675658791768,521.5763803729523,455.28608495945207,455.28608495945207,-181.06666467320514,-181.06666467320514,-181.06666467320514,-60.69925304236505,-60.69925304236505,-60.69925304236505,-120.36741163084012,-120.36741163084012,-120.36741163084012,0.0,0.0,0.0,274.21942028624693
2023-05-12,455.32492094666037,71.7311884655316,568.2945468651637,455.32492094666037,455.32492094666037,-127.30246374648986,-127.30246374648986,-127.30246374648986,-6.26998258215796,-6.26998258215796,-6.26998258215796,-121.0324811643319,-121.0324811643319,-121.0324811643319,0.0,0.0,0.0,328.0224572001705
2023-05-13,455.3637569338687,200.53141344141494,698.644483736853,455.3637569338687,455.3637569338687,-2.34419836064666,-2.34419836064666,-2.34419836064666,119.44434641496387,119.44434641496387,119.44434641496387,-121.78854477561052,-121.78854477561052,-121.78854477561052,0.0,0.0,0.0,453.019558573222
2023-05-14,455.40259292107703,172.89200092927047,671.5078080006734,455.40259292107703,455.40259292107703,-22.735465573785856,-22.735465573785856,-22.735465573785856,99.89851886011337,99.89851886011337,99.89851886011337,-122.6339844338992,-122.6339844338992,-122.6339844338992,0.0,0.0,0.0,432.66712734729117
2023-05-15,455.44142890828533,58.74446199111329,527.7981878088622,455.44142890828533,455.44142890828533,-173.00527184809752,-173.00527184809752,-173.00527184809752,-49.44006637464764,-49.44006637464764,-49.44006637464764,-123.56520547344991,-123.56520547344991,-123.56520547344991,0.0,0.0,0.0,282.43615706018784
2023-05-16,455.4802648954937,32.34937431658661,505.3807636232767,455.4802648954937,455.4802648954937,-184.32515957540073,-184.32515957540073,-184.32515957540073,-59.74853553888185,-59.74853553888185,-59.74853553888185,-124.57662403651885,-124.57662403651885,-124.57662403651885,0.0,0.0,0.0,271.15510532009296
2023-05-17,455.519100882702,41.360339844648465,540.8768070693085,455.519100882702,455.519100882702,-168.84571675982866,-168.84571675982866,-168.84571675982866,-43.185027736523224,-43.185027736523224,-43.185027736523224,-125.66068902330541,-125.66068902330541,-125.66068902330541,0.0,0.0,0.0,286.67338412287336
2023-05-18,455.5579368699103,25.70095293536019,523.1504095527322,455.5579368699103,455.5579368699103,-187.50719644635487,-187.50719644635487,-187.50719644635487,-60.69925304233969,-60.69925304233969,-60.69925304233969,-126.80794340401516,-126.80794340401516,-126.80794340401516,0.0,0.0,0.0,268.05074042355545
2023-05-19,455.5967728571186,68.79783273000338,554.9643611227151,455.5967728571186,455.5967728571186,-134.2771110050954,-134.2771110050954,-134.2771110050954,-6.269982582053193,-6.269982582053193,-6.269982582053193,-128.0071284230422,-128.0071284230422,-128.0071284230422,0.0,0.0,0.0,321.31966185202316
2023-05-20,455.6356088443269,199.29955405609897,683.9951119855732,455.6356088443269,455.6356088443269,-9.800986226634159,-9.800986226634159,-9.800986226634159,119.4443464146902,119.4443464146902,119.4443464146902,-129.24533264132435,-129.24533264132435,-129.24533264132435,0.0,0.0,0.0,445.83462261769273
2023-05-21,455.6744448315352,203.38141291636822,669.588433934628,455.6744448315352,455.6744448315352,-30.60966712712082,-30.60966712712082,-30.60966712712082,99.89851885999836,99.89851885999836,99.89851885999836,-130.5081859871192,-130.5081859871192,-130.5081859871192,0.0,0.0,0.0,425.0647777044144
2023-05-22,455.7132808187435,39.34260076594055,509.9332965511175,455.7132808187435,455.7132808187435,-181.22016346515926,-181.22016346515926,-181.22016346515926,-49.4400663747239,-49.4400663747239,-49.4400663747239,-131.78009709043536,-131.78009709043536,-131.78009709043536,0.0,0.0,0.0,274.49311735358424
2023-05-23,455.75211680595186,38.576452135012644,515.5467646903805,455.75211680595186,455.75211680595186,-192.793065784311,-192.793065784311,-192.793065784311,-59.7485355388459,-59.7485355388459,-59.7485355388459,-133.0445302454651,-133.0445302454651,-133.0445302454651,0.0,0.0,0.0,262.95905102164085
2023-05-24,455.79095279316016,54.21492351423444,524.2223380039609,455.79095279316016,455.79095279316016,-177.4693441971248,-177.4693441971248,-177.4693441971248,-43.18502773655126,-43.18502773655126,-43.18502773655126,-134.28431646057354,-134.28431646057354,-134.28431646057354,0.0,0.0,0.0,278.3216085960354
2023-05-25,455.82978878036846,20.176090235799222,497.25621093609396,455.82978878036846,455.82978878036846,-196.18124433891495,-196.18124433891495,-196.18124433891495,-60.69925304235906,-60.69925304235906,-60.69925304235906,-135.4819912965559,-135.4819912965559,-135.4819912965559,0.0,0.0,0.0,259.6485444414535
2023-05-26,455.86862476757676,77.03208852377234,550.9047906516208,455.86862476757676,455.86862476757676,-142.89013322869084,-142.89013322869084,-142.89013322869084,-6.269982582463752,-6.269982582463752,-6.269982582463752,-136.62015064622707,-136.62015064622707,-136.62015064622707,0.0,0.0,0.0,312.9784915388859
2023-05-27,455.90746075478506,204.07851950276202,677.7944066500482,455.90746075478506,455.90746075478506,-18.23746792222706,-18.23746792222706,-18.23746792222706,119.44434641473872,119.44434641473872,119.44434641473872,-137.68181433696577,-137.68181433696577,-137.68181433696577,0.0,0.0,0.0,437.669992832558
2023-05-28,455.94629674199336,173.65325216917876,659.3373231758449,455.94629674199336,455.94629674199336,-38.75226765006084,-38.75226765006084,-38.75226765006084,99.89851885994321,99.89851885994321,99.89851885994321,-138.65078651000405,-138.65078651000405,-138.65078651000405,0.0,0.0,0.0,417.1940290919325
2023-05-29,455.98513272920167,43.5685935563197,508.84827284007105,455.98513272920167,455.98513272920167,-188.9520675672796,-188.9520675672796,-188.9520675672796,-49.440066374790156,-49.440066374790156,-49.440066374790156,-139.51200119248946,-139.51200119248946,-139.51200119248946,0.0,0.0,0.0,267.0330651619221
2023-05-30,456.02396871640997,9.637776451619207,492.8692595470064,456.02396871640997,456.02396871640997,-200.00037690926456,-200.00037690926456,-200.00037690926456,-59.748535538981194,-59.748535538981194,-59.748535538981194,-140.2518413702834,-140.2518413702834,-140.2518413702834,0.0,0.0,0.0,256.0235918071454
2023-05-31,456.0628047036183,55.85621045889335,522.3559633669493,456.0628047036183,456.0628047036183,-184.0434479421132,-184.0434479421132,-184.0434479421132,-43.18502773652705,-43.18502773652705,-43.18502773652705,-140.85842020558613,-140.85842020558613,-140.85842020558613,0.0,0.0,0.0,272.01935676150515
